Date,Wind_mph,Temp_F,Cloud_Cover,Start_Time,End_Time,Visit_Number,Species,Count,Ecosystem
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Chihuahuan Meadowlark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Horned Lark,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Lark Sparrow,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Loggerhead Shrike,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Loggerhead Shrike,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Loggerhead Shrike,1,Desert grassland
9/1/91,NA,NA,NA,NA,NA,1,Northern Harrier,1,Desert grassland
9/14/91,NA,NA,NA,NA,NA,1,Bewick's Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Bewick's Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Bewick's Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Bewick's Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Common Raven,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Cooper's Hawk,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Green-tailed Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Finch,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Finch,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Finch,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,House Wren,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Lark Sparrow,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Lark Sparrow,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Lark Sparrow,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Lark Sparrow,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Mourning Dove,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Ruby-crowned Kinglet,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Ruby-crowned Kinglet,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Scaled Quail,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Scaled Quail,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Scaled Quail,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Scaled Quail,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Spotted Towhee,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
9/14/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,American Robin,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Dark-eyed Junco,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,House Finch,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,House Finch,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Juniper Titmouse,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Juniper Titmouse,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Ladder-backed Woodpecker,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Mountain Bluebird,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Northern Flicker,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Sage Thrasher,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Townsend's Solitaire,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,NA,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/15/91,NA,NA,NA,NA,NA,1,Woodhouse's Scrub-Jay,1,Pinyon woodland
12/16/91,NA,NA,NA,NA,NA,1,American Kestrel,NA,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
12/16/91,NA,NA,NA,NA,NA,1,Chestnut-collared Longspur,1,Desert grassland
